You are an expert in short-term electricity price forecasting. The dataset comes from the Nord Pool electricity market and contains hourly records of grid load forecasts, wind power forecasts, and observed electricity prices. Here is the Observed Nord Pool electricity price (€/MWh, 1-hour resolution) time series. I will now give you data for the past 168 recorded hours, and please forecast the data for the next 24 recorded hours. Please note that some data may contain missing values, so handle them carefully. Please provide the complete forecast for the next 24 hours without omitting any values. You must give the full sequence — do not skip or summarize any values.

Below is the recent historical data:
            date    OT
2013/12/14 19:00 33.08
2013/12/14 20:00 32.31
2013/12/14 21:00 31.85
2013/12/14 22:00 31.63
2013/12/14 23:00 30.38
 2013/12/15 0:00 29.47
 2013/12/15 1:00 28.85
 2013/12/15 2:00 28.08
 2013/12/15 3:00 27.70
 2013/12/15 4:00 27.54
 2013/12/15 5:00 28.62
 2013/12/15 6:00 29.06
 2013/12/15 7:00 29.52
 2013/12/15 8:00 29.97
 2013/12/15 9:00 30.41
2013/12/15 10:00 30.88
2013/12/15 11:00 31.11
2013/12/15 12:00 31.12
2013/12/15 13:00 31.29
2013/12/15 14:00 31.75
2013/12/15 15:00 32.78
2013/12/15 16:00 33.72
2013/12/15 17:00 34.06
2013/12/15 18:00 33.78
2013/12/15 19:00 33.03
2013/12/15 20:00 32.49
2013/12/15 21:00 32.02
2013/12/15 22:00 31.49
2013/12/15 23:00 30.08
 2013/12/16 0:00 28.50
 2013/12/16 1:00 27.39
 2013/12/16 2:00 26.97
 2013/12/16 3:00 27.12
 2013/12/16 4:00 28.33
 2013/12/16 5:00 30.08
 2013/12/16 6:00 31.78
 2013/12/16 7:00 33.11
 2013/12/16 8:00 33.55
 2013/12/16 9:00 33.25
2013/12/16 10:00 32.64
2013/12/16 11:00 32.37
2013/12/16 12:00 32.23
2013/12/16 13:00 32.41
2013/12/16 14:00 32.94
2013/12/16 15:00 33.25
2013/12/16 16:00 33.63
2013/12/16 17:00 33.97
2013/12/16 18:00 33.48
2013/12/16 19:00 32.90
2013/12/16 20:00 32.39
2013/12/16 21:00 31.98
2013/12/16 22:00 31.24
2013/12/16 23:00 30.14And your final answer must follow the format
    <answer>
        
```

        ...
        
```

        </answer>
    Please obey the format strictly. And you must give me the complete answer.
    
